seg_idx,t_start_s,t_end_s,t_start_device_ns,t_end_device_ns,transcript,gaze_yaw_mean_rad,gaze_pitch_mean_rad,gaze_depth_mean_m,gaze_yaw_std_rad,head_accel_mag_mean,head_gyro_mag_mean,gps_speed_mps,body_state,lat,lon,left_hand_visible_frac,right_hand_visible_frac,discourse_level,discourse_label,discourse_confidence,seg_dur_s,f0_mean_hz,f0_std_hz,f0_range_hz,voiced_frac,energy_mean,energy_std,pause_frac,ser_arousal,ser_dominance,ser_valence,lang,level,label,confidence,rationale
223,1081.05,1082.01,1540551220853,1541511220854,Sia nell'arbostora che sul Monte San Giorgio,-0.4565,-0.1422,1.223,0.1323,10.088,0.4417,0.562,walking,45.9515266,8.9270906,0.0,0.0,1,concrete,0.9,0.96,230.9,18.9,44.6,0.29,0.00375,0.00073,0.0,0.7276,0.6422,0.5594,it,1,concrete,0.9,Names specific physical spaces.
224,1086.92,1088.24,1546415220854,1547738220854,la composizione della materia litica è immensamente concentrata.,-0.2423,-0.2656,0.59,0.169,10.125,0.7522,0.561,walking,45.9515076,8.9270754,0.0,0.0,1,concrete,1.0,1.32,,,,0.0,0.0061,0.00261,0.024,0.6173,0.6026,0.6085,it,1,concrete,1.0,Concrete geological fact about lithic composition.
225,1094.29,1096.92,1553789220854,1556415220854,"Immensamente, perché si scontrano due placche, quindi si frammenta la composizione della stratigrafia sottostante",-0.1837,-0.3296,0.642,0.2081,9.874,0.573,0.785,walking,45.9514809,8.9270105,0.0,0.0,1,concrete,1.0,2.63,286.2,37.9,134.6,0.602,0.00497,0.00271,0.0,0.5849,0.5538,0.261,it,1,concrete,1.0,Explains geological process forming physical features.
226,1102.57,1104.29,1562069220854,1563793220854,come se esplodessero tutti i minerali.,-0.3651,-0.206,0.574,0.1233,10.057,0.4507,0.914,walking,45.951458,8.9269514,0.0,0.0,1,concrete,0.9,1.72,267.7,33.6,175.5,0.981,0.00529,0.00272,0.0,0.6131,0.5815,0.5604,it,1,concrete,0.9,Descriptive analogy for geological process mechanism.
227,1104.31,1107.72,1563813220854,1567221220854,Nell'esplosione di questi minerali si formano zone,-0.1731,-0.164,0.744,0.3082,9.925,0.6446,0.981,walking,45.9514427,8.9269171,0.0,0.0,1,concrete,1.0,3.41,226.3,95.1,302.7,0.738,0.00659,0.0027,0.0,0.5357,0.5318,0.5523,it,1,concrete,1.0,Explains consequence of geological process (zone formation).
228,1110.03,1110.95,1569530220854,1570452220854,traggono più certe piante piuttosto che altre.,-0.3868,-0.1784,0.912,0.1089,10.263,0.3057,0.978,walking,45.9514275,8.9268656,0.0,1.0,1,concrete,1.0,0.92,271.5,10.3,43.4,0.793,0.00532,0.00119,0.0,0.5553,0.4889,0.421,it,1,concrete,1.0,Describes how plant types are affected by zones.
229,1116.97,1117.79,1576466220854,1577289220854,per esempio qui le faggete hanno trovato,-0.4195,-0.1338,0.89,0.0806,9.789,0.5165,0.518,walking,45.9514198,8.9268055,0.0,0.0,1,concrete,1.0,0.82,214.2,20.3,66.9,0.846,0.00367,0.00092,0.0,0.5195,0.5307,0.3521,it,1,concrete,1.0,Specific example of plants in this area.
230,1124.71,1128.14,1584210220854,1587643220854,una condizione completamente favorevole alla loro crescita.,-0.3144,-0.1292,1.121,0.1195,9.993,0.7813,0.996,walking,45.9513817,8.9267721,0.0,0.0,1,concrete,1.0,3.43,213.9,23.8,83.0,0.583,0.00309,0.00134,0.0,0.5502,0.5381,0.5589,it,1,concrete,1.0,Explains specific plant growth conditions here.
231,1138.54,1139.5,1598038220854,1599003220854,buongiorno,0.0853,-0.1689,1.018,0.3541,10.114,2.2786,0.811,walking,45.9513779,8.9266853,0.0,0.0,3,aside,1.0,0.96,127.4,16.1,57.6,0.935,0.02808,0.01889,0.29,0.3119,0.3379,0.4063,it,3,aside,1.0,"Standard greeting, off-topic."
232,1157.25,1161.49,1616746220854,1620990220854,Perché vi sto facendo scendere?,-0.2912,-0.2653,0.485,0.2323,9.854,0.2989,0.481,scanning,45.9513054,8.9265537,0.0,0.0,3,aside,1.0,4.24,235.0,46.8,186.4,0.496,0.00389,0.00081,0.0,0.45,0.4775,0.5996,it,3,aside,1.0,"Procedural question, rhetorical, framing activity."
233,1161.53,1162.97,1621030220854,1622471220854,Per farvi capire la differenza tra percorrere un sentiero,-0.3818,-0.3036,0.511,0.1848,9.832,0.1098,0.43,dwelling,45.951313,8.9265594,0.0,0.0,2,contextual,1.0,1.44,66.4,5.1,20.3,0.326,0.00387,0.00029,0.0,0.2731,0.3103,0.5222,it,2,contextual,1.0,"Explains purpose of activity, framing learning."
234,1165.09,1166.15,1624592220854,1625645220854,e non percorrerla.,0.007,-0.2248,0.695,0.2546,9.962,0.1085,0.295,dwelling,45.9513168,8.9265671,0.0,0.0,2,contextual,1.0,1.06,177.0,3.5,13.5,0.412,0.00249,0.00035,0.0,0.278,0.3641,0.2877,it,2,contextual,1.0,Completes framing of learning experience.
235,1170.03,1171.13,1629530220854,1630631220854,"Francesca tu dai il braccio a me, tranquilla.",-0.3982,-0.2558,0.462,0.1006,9.366,1.0857,0.074,scanning,45.9513245,8.9265604,0.0,0.0,3,aside,1.0,1.1,236.0,19.0,60.9,0.571,0.00342,0.00071,0.0,0.4763,0.4937,0.6907,it,3,aside,1.0,"Direct instruction, procedural/organizational."
236,1171.19,1171.57,1630691220854,1631071220854,Io non cago qui.,-0.4706,-0.036,0.745,0.2328,10.515,2.3101,0.074,scanning,45.9513245,8.9265594,0.0,0.0,3,aside,1.0,0.38,191.9,2.6,6.6,0.833,0.00377,0.00122,0.0,,,,it,3,aside,1.0,"Informal, humorous, off-topic self-remark."
237,1171.59,1172.07,1631091220854,1631571220854,Sono strana ma stabile.,-0.5351,-0.117,0.557,0.0647,10.18,0.8625,0.074,scanning,45.9513245,8.9265594,0.0,0.0,3,aside,1.0,0.48,318.1,30.2,76.3,0.312,0.00253,0.00099,0.0,0.4759,0.4385,0.4464,it,3,aside,1.0,"Self-referential comment, off-topic."
238,1179.14,1179.28,1638642220854,1638782220854,Grazie.,-0.1767,-0.3836,0.427,0.006,10.018,0.2286,0.0,dwelling,45.9513245,8.9265585,0.0,0.0,3,aside,1.0,0.14,227.9,3.0,7.9,1.0,0.00249,0.00031,0.0,,,,it,3,aside,1.0,Simple expression of gratitude.
239,1183.62,1186.84,1643114220854,1646341220854,Cosa succede quando facciamo un cambiamento?,-0.2373,-0.1701,0.898,0.2615,9.9,0.745,0.788,walking,45.9513206,8.9265289,0.0,0.0,2,contextual,0.9,3.22,301.6,45.8,156.1,0.851,0.00403,0.0008,0.0,0.6618,0.6167,0.6756,it,2,contextual,0.9,"Rhetorical question, framing a new topic."
240,1186.86,1188.16,1646361220854,1647664220854,Vedi la differenza?,0.0422,-0.2788,0.768,0.1411,10.17,0.4343,0.59,walking,45.9513283,8.9265146,0.0,0.0,3,aside,0.9,1.3,321.5,58.7,149.8,0.659,0.00328,0.0005,0.0,0.6377,0.5527,0.7736,it,3,aside,0.9,Direct interactive question about observation.
241,1188.18,1188.89,1647684220854,1648385220854,Senti la differenza?,-0.1542,-0.1566,0.778,0.2217,9.744,0.6166,0.562,walking,45.9513283,8.926507,0.0,0.0,3,aside,0.9,0.71,331.2,52.7,135.6,1.0,0.00363,0.00043,0.0,0.4164,0.3753,0.3779,it,3,aside,0.9,Direct interactive question about perception.
242,1189.17,1191.94,1648666220854,1651435220854,nel scendere di un percorso non determinato.,-0.0828,-0.3564,0.591,0.24,9.993,0.5095,0.516,walking,45.9513321,8.9265003,0.0,0.0,1,concrete,0.95,2.77,267.0,40.9,160.2,0.552,0.00323,0.00055,0.0,0.3791,0.383,0.4888,it,1,concrete,0.95,Describes the immediate physical path being traversed.
243,1214.04,1215.3,1673536220854,1674800220854,C'è un letto di foglie che non aiuta a capire come è fuori.,0.0529,-0.456,0.566,0.1019,9.693,0.5177,1.737,walking,45.951458,8.9263544,0.0,0.0,1,concrete,0.95,1.26,,,,0.0,0.00285,0.0004,0.0,0.5962,0.5211,0.6429,it,1,concrete,0.95,Describes concrete physical feature and its effect.
244,1221.2,1222.61,1680700220854,1682105220854,E poi puoi andare ovunque.,-0.0194,-0.0572,1.055,0.1079,10.267,0.4099,1.252,walking,45.9514999,8.9262762,0.0,0.0,1,concrete,0.95,1.41,296.8,33.4,126.6,0.867,0.00311,0.00078,0.0,0.7657,0.693,0.5351,it,1,concrete,0.95,Describes movement possibility in the current space.
245,1222.63,1226.16,1682125220854,1685656220854,Adesso qui fortunatamente puoi andare ovunque senza pericolo.,-0.0844,-0.471,0.568,0.1243,9.785,0.4165,1.387,walking,45.9514923,8.9262114,0.0,0.0,1,concrete,0.95,3.53,257.4,39.0,152.9,0.703,0.00313,0.00105,0.0,0.5597,0.5138,0.5258,it,1,concrete,0.95,Elaborates on safety of movement in current space.
246,1227.62,1229.31,1687121220854,1688805220854,Grazie.,0.1184,-0.3426,0.515,0.1181,9.841,0.3732,0.295,scanning,45.9514961,8.9261942,0.0,0.0,3,aside,0.9,1.69,302.4,24.9,72.2,0.226,0.00237,0.00046,0.0,0.6348,0.5449,0.3272,it,3,aside,0.9,"Conversational interjection, a social remark."
247,1230.03,1231.66,1689530220854,1691155220854,Altre volte la presenza di un cammino è anche ciò che ti permette di non...,0.3429,-0.1009,0.966,0.0615,9.876,0.5041,0.369,scanning,45.9514999,8.9261904,0.0,0.0,2,contextual,0.9,1.63,279.9,51.3,141.1,0.431,0.00321,0.00059,0.0,0.5926,0.5387,0.5534,it,2,contextual,0.9,Generalisation about the function of a path.
248,1242.94,1246.89,1702439220854,1706389220854,non so se il mio corpo ha registrato questa difficoltà però volevo far capire la difficoltà,-0.0526,-0.1989,0.711,0.2592,9.97,0.7163,1.814,walking,45.9515724,8.9261007,0.0,0.0,3,aside,0.85,3.95,227.6,26.5,188.1,0.935,0.00252,0.00095,0.0,0.594,0.5865,0.5349,it,3,aside,0.85,Speaker's self-reflection and communication intent.
249,1248.81,1251.52,1708310220854,1711020220854,è il cammino che ti fa andare,0.1406,-0.2266,0.53,0.0569,9.891,0.2184,1.228,walking,45.9516335,8.9261665,0.0,0.0,2,contextual,0.9,2.71,237.7,78.9,284.9,0.694,0.00477,0.00624,0.659,0.4548,0.4634,0.35,it,2,contextual,0.9,General observation about path's influence on movement.
250,1253.13,1254.29,1712626220854,1713789220854,Non siamo noi veramente.,0.1776,-0.0578,1.543,0.1638,9.847,0.6231,0.514,walking,45.9516296,8.9261799,0.0,0.0,2,contextual,0.9,1.16,268.3,29.5,91.6,0.595,0.0044,0.00078,0.0,0.5425,0.544,0.4164,it,2,contextual,0.9,"General philosophical observation, continuing previous thought."
251,1254.35,1257.82,1713849220854,1717320220854,"Eccoci qua, siamo arrivati alla Madonna dell'Ombro.",-0.0869,-0.1184,1.322,0.132,9.952,0.8457,0.563,walking,45.951622,8.9261713,0.0,0.0,1,concrete,0.95,3.47,65.5,1.6,5.9,0.239,0.00587,0.00143,0.0,0.5593,0.5524,0.6687,it,1,concrete,0.95,Announces arrival at specific named location.
252,1263.2,1263.95,1722702220854,1723446220854,che è una Madonna di Loreto.,0.2401,-0.3075,0.818,0.1143,9.994,0.6163,0.722,walking,45.9516258,8.9260836,0.0,0.0,1,concrete,0.95,0.75,235.4,19.8,58.8,0.708,0.0029,0.00071,0.0,0.4667,0.4556,0.58,it,1,concrete,0.95,Identifies type of specific named object.
253,1271.16,1271.42,1730660220854,1730921220854,Buongiorno.,0.2963,-0.2886,0.854,0.1266,9.993,1.5019,0.563,walking,45.9516525,8.9260511,0.0,0.0,3,aside,0.9,0.26,126.4,1.6,4.4,1.0,0.03902,0.00601,0.0,,,,it,3,aside,0.9,"Conversational greeting, a social remark."
254,1276.28,1278.54,1735778220854,1738040220854,"Dunque, la Madonna di Loreto si trova a Loreto su una casa",-0.0678,-0.2401,0.578,0.3014,9.921,1.0651,0.894,walking,45.9516869,8.9260235,0.0,0.0,2,contextual,0.9,2.26,250.6,52.0,193.6,0.549,0.00342,0.00122,0.0,0.5091,0.5208,0.7841,it,2,contextual,0.9,Background historical/geographical information about object's origin.
255,1284.31,1286.98,1743807220854,1746476220854,che è stata trasportata dagli angeli viene,-0.4163,-0.2091,0.467,0.2532,9.944,0.6411,0.477,scanning,45.9517136,8.9259596,0.0,0.0,1,concrete,0.95,2.67,239.3,58.1,193.1,0.536,0.00439,0.0014,0.0,0.5481,0.5754,0.6304,it,1,concrete,0.95,Describes miraculous origin of object
256,1290.03,1291.53,1749530220854,1751031220854,lontano viene alata e viene depositata sul luogo senza fondamenta.,-0.0628,-0.1946,1.49,0.1827,10.118,0.5698,0.737,walking,45.9517326,8.9259338,0.0,0.0,1,concrete,0.95,1.5,220.7,21.8,84.0,0.532,0.00501,0.00115,0.0,0.5629,0.5621,0.5837,it,1,concrete,0.95,Continues object's miraculous origin story
257,1297.5,1301.23,1756998220854,1760725220854,È un edificio miracoloso e la Madonna che lo abita diventa miracolosa anche lei.,0.1398,-0.2102,0.865,0.1619,9.993,0.7739,0.666,walking,45.9517403,8.925869,0.0,0.0,1,concrete,0.95,3.73,247.0,28.6,119.0,0.573,0.00386,0.00156,0.0,0.4824,0.4659,0.5457,it,1,concrete,0.95,Describes miraculous nature of building and Madonna
258,1305.35,1306.41,1764852220854,1765914220854,C'è anche una storia divertente a questo proposito.,0.0996,-0.2637,0.793,0.2702,10.027,0.7307,0.448,scanning,45.9517365,8.9258308,0.0,0.0,2,contextual,0.9,1.06,212.1,4.9,18.7,0.471,0.0037,0.00087,0.0,0.3895,0.3439,0.3574,it,2,contextual,0.9,Introduces a related historical anecdote
259,1311.71,1312.7,1771214220854,1772197220854,La Madonna di Loreto venne visitata nella...,-0.118,-0.129,0.616,0.103,9.787,0.842,0.449,scanning,45.9517517,8.9258251,0.0,0.0,2,contextual,0.9,0.99,209.4,10.0,31.4,0.806,0.00298,0.00048,0.0,0.2787,0.2917,0.4531,it,2,contextual,0.9,Begins narrative of a historical visit
260,1318.56,1319.72,1778056220854,1779224220854,All'inizio del Cinquecento?,-0.3263,-0.0548,0.624,0.0335,9.819,0.508,0.371,scanning,45.9517784,8.9258223,0.0,0.0,3,aside,0.95,1.16,209.6,26.5,128.0,1.0,0.00356,0.00087,0.0,0.4961,0.5339,0.6639,it,3,aside,0.95,Expert self-correction on historical date
261,1320.03,1320.81,1779530220854,1780312220854,da un gruppo di polacchi.,-0.3001,-0.1593,0.73,0.0147,9.781,0.5785,0.371,scanning,45.9517784,8.9258299,0.0,0.0,2,contextual,0.9,0.78,225.5,19.0,76.3,0.64,0.00398,0.00181,0.0,0.3801,0.3961,0.3275,it,2,contextual,0.9,Detail of historical visit narrative
262,1320.85,1321.27,1780352220854,1780773220854,Nel 1500 la Polonia,-0.3043,-0.2719,0.434,0.0215,10.082,0.462,0.371,scanning,45.9517784,8.9258299,0.0,0.25,2,contextual,0.9,0.42,209.9,24.1,89.5,0.786,0.0031,0.00102,0.0,0.3957,0.4065,0.5005,it,2,contextual,0.9,Provides historical context for the visit
263,1325.46,1330.88,1784964220854,1790374220854,viveva un'epoca di rinascimento rinascenza era molto interessata a conoscere,-0.3276,-0.2121,0.497,0.0379,9.886,0.0873,0.222,dwelling,45.9517937,8.9258394,0.0,0.167,2,contextual,0.9,5.42,185.0,12.6,60.3,0.4,0.00367,0.00086,0.0,0.2895,0.3616,0.44,it,2,contextual,0.9,Describes Poland's Renaissance era interest
264,1332.2,1334.48,1791697220854,1793984220854,di patrimonio italiano.,-0.2771,-0.2286,0.507,0.0162,9.887,0.0269,0.221,dwelling,45.9518013,8.9258623,0.0,0.739,2,contextual,0.9,2.28,175.8,14.4,49.7,0.597,0.00271,0.00031,0.0,0.38,0.4373,0.5258,it,2,contextual,0.9,Explains interest in Italian heritage
265,1334.51,1337.49,1794004220854,1796992220854,Questo gruppo di principi polacchi arriva a Loreto,-0.282,-0.2401,0.486,0.0198,9.89,0.0219,0.074,dwelling,45.9518013,8.9258652,0.0,0.367,2,contextual,0.9,2.98,222.5,39.4,196.4,0.872,0.00353,0.00058,0.0,0.4443,0.4868,0.5755,it,2,contextual,0.9,Continues historical visit anecdote
266,1341.28,1343.24,1800777220854,1802739220854,visita la casa di Loreto e cerca l'architetto,-0.2679,-0.2407,0.472,0.0265,9.881,0.0299,0.0,dwelling,45.9518013,8.9258671,0.0,0.0,2,contextual,0.9,1.96,173.7,22.9,104.2,0.403,0.00408,0.00058,0.0,0.2593,0.2934,0.4342,it,2,contextual,0.9,Details events of historical visit
267,1345.98,1349.65,1805482220854,1809146220854,o qualcuno che guidi la visita e c'è solo il guardiano.,-0.2641,-0.1883,0.519,0.0414,9.907,0.2081,0.0,dwelling,45.9518013,8.9258671,0.0,0.0,2,contextual,0.9,3.67,136.0,63.5,189.1,0.722,0.00258,0.0008,0.0,0.4547,0.5039,0.6318,it,2,contextual,0.9,Introduces character in historical anecdote
268,1350.03,1352.2,1809530220854,1811696220854,"che ha lavorato un pochino come operaio alla casa, però lui per farsi bello dice che lui è l'architetto.",-0.2181,-0.209,0.495,0.0167,9.882,0.0479,0.0,dwelling,45.9518013,8.9258671,0.0,0.0,2,contextual,0.9,2.17,193.7,24.7,86.4,0.632,0.00314,0.0009,0.0,0.5072,0.5371,0.5864,it,2,contextual,0.9,Describes character's actions in anecdote
269,1356.51,1360.09,1816010220854,1819593220854,"spiega tutto benissimo, questi si entusiasmano, è una storia vera, si entusiasmano.",-0.274,-0.2017,0.811,0.1709,9.933,0.7069,0.0,scanning,45.9518013,8.925868,0.0,0.0,2,contextual,0.9,3.58,200.7,31.9,101.2,0.634,0.00394,0.00089,0.0,0.5518,0.5826,0.6855,it,2,contextual,0.9,"Continues anecdote, affirms truthfulness"
270,1362.86,1367.08,1822355220854,1826581220854,"Dicono, no, ma lei deve venire con noi.",-0.4254,-0.2383,0.468,0.0519,9.874,0.0336,0.0,dwelling,45.9518013,8.925868,0.0,0.233,2,contextual,0.9,4.22,181.7,21.7,72.3,0.864,0.00349,0.001,0.0,0.4712,0.4969,0.4458,it,2,contextual,0.9,Narrative detail providing historical/biographical context.
271,1367.12,1368.26,1826622220854,1827763220854,"Le diamo, venga con noi.",-0.3971,-0.2441,0.414,0.0178,9.86,0.0934,0.0,dwelling,45.9517975,8.925868,0.0,0.0,2,contextual,0.9,1.14,218.6,54.6,208.1,0.944,0.00358,0.00085,0.0,0.5935,0.5772,0.4858,it,2,contextual,0.9,"Continues the narrative, contextual background."
272,1368.28,1368.68,1827783220854,1828184220854,Lui non era sposato.,-0.4654,-0.2637,0.419,0.002,9.92,0.084,0.0,dwelling,45.9517975,8.925868,0.0,0.0,2,contextual,0.9,0.4,,,,0.0,0.00325,0.00046,0.0,0.3447,0.3197,0.4335,it,2,contextual,0.9,"Background information about character, supports narrative."
273,1368.74,1373.64,1828244220854,1833136220854,non aveva figli era un guardiano libero senza niente senza grandi legami e dice perché no,-0.2563,-0.2515,0.513,0.2499,9.88,0.3838,0.0,scanning,45.9517975,8.925868,0.0,0.163,2,contextual,0.9,4.9,177.9,52.5,193.5,0.701,0.00581,0.00454,0.104,0.4021,0.4225,0.5206,it,2,contextual,0.9,Provides character context and motivation in narrative.
274,1377.11,1377.43,1836606220854,1836928220854,È così.,-0.4723,-0.1192,0.396,0.0039,10.102,0.259,0.0,scanning,45.9517975,8.925868,0.0,0.0,2,contextual,0.8,0.32,378.5,27.4,97.1,0.909,0.00295,0.00033,0.0,,,,it,2,contextual,0.8,Emphatic statement reinforcing preceding narrative context.
275,1380.03,1381.68,1839530220854,1841175220854,insieme a loro fingendo di essere l'architetto questi lo trattano benissimo,-0.051,-0.1913,0.844,0.21,9.981,0.9219,0.073,scanning,45.9517975,8.9258709,0.0,0.0,2,contextual,0.9,1.65,243.3,51.4,201.3,0.673,0.00506,0.00217,0.0,0.6264,0.6177,0.714,it,2,contextual,0.9,"Develops the story plot, contextual background."
276,1386.19,1387.97,1845689220854,1847471220854,"Però invece che andare direttamente da Loreto in Polonia, loro fanno moltissime tappe.",-0.3431,-0.3359,0.462,0.0625,9.879,0.2064,0.443,dwelling,45.9517746,8.9258547,0.0,0.0,2,contextual,0.9,1.78,231.7,19.6,80.9,0.696,0.00524,0.00242,0.0,0.5864,0.5668,0.4459,it,2,contextual,0.9,"Details journey in the narrative, contextual information."
277,1393.2,1394.88,1852696220854,1854379220854,e nelle tappe che fanno lo presentano come il super architetto.,0.0029,-0.2391,0.5,0.0468,9.883,0.0436,0.073,dwelling,45.951767,8.9258451,0.0,0.0,2,contextual,0.9,1.68,230.3,24.7,101.0,0.962,0.00623,0.00168,0.0,0.5527,0.5381,0.6501,it,2,contextual,0.9,Further plot development within the historical narrative.
278,1394.9,1398.37,1854399220854,1857866220854,E lui ogni volta nel panico perché non lo è.,-0.0828,-0.2166,0.473,0.1427,9.921,0.3147,0.0,scanning,45.951767,8.9258471,0.0,0.0,2,contextual,0.9,3.47,236.7,53.6,182.1,0.587,0.007,0.00542,0.138,0.6431,0.6295,0.6329,it,2,contextual,0.9,"Describes character's state, advancing the story context."
279,1401.05,1405.1,1860552220854,1864602220854,e nel cammino incontra anche architetti famosi e veri e del Cinquecento entra in biblioteca e siccome lui sa leggere,-0.0884,-0.2885,0.762,0.3248,9.924,0.3195,0.0,scanning,45.951767,8.9258471,0.0,0.171,2,contextual,0.9,4.05,227.7,33.4,129.7,0.787,0.00594,0.00266,0.0,0.5912,0.5775,0.6016,it,2,contextual,0.9,Explains events contributing to character's development.
280,1406.75,1407.87,1866246220854,1867369220854,in questo lunghissimo viaggio che fa.,0.2718,-0.232,2.596,0.311,9.901,0.1159,0.0,dwelling,45.951767,8.925848,0.0,1.0,2,contextual,0.9,1.12,303.6,45.9,136.8,0.694,0.00594,0.00277,0.0,0.5769,0.5531,0.4538,it,2,contextual,0.9,Describes the journey as part of the narrative context.
281,1410.03,1411.27,1869530220854,1870772220854,"da Loreto a Cracovia, realmente diventa un architetto perché",0.1344,-0.2766,0.769,0.2841,9.96,0.5553,0.0,scanning,45.951767,8.925848,0.0,1.0,2,contextual,0.9,1.24,190.3,25.6,118.7,0.897,0.00739,0.00311,0.0,0.5325,0.4909,0.5962,it,2,contextual,0.9,"Key outcome of the narrative, providing historical context."
282,1417.96,1419.43,1877461220854,1878925220854,"guardando i monumenti, relazionandosi con tutte le persone con cui",-0.3921,-0.2649,0.384,0.0176,9.903,0.1505,0.0,dwelling,45.9517632,8.925848,0.0,0.733,2,contextual,0.9,1.47,252.2,31.8,129.8,0.913,0.00921,0.00445,0.0,0.5739,0.5293,0.4905,it,2,contextual,0.9,Explains process of character's transformation.
283,1424.24,1425.96,1883739220854,1885461220854,"entra in contatto senza volerlo, a furia di pensare di essere architetto lo diventa.",-0.3913,-0.1368,1.51,0.1359,9.879,0.2788,0.0,scanning,45.9517632,8.925849,0.0,0.471,2,contextual,0.9,1.72,257.7,30.6,120.1,0.907,0.00734,0.00371,0.0,0.571,0.4977,0.4155,it,2,contextual,0.9,Continues explanation of character's transformation.
284,1431.07,1437.07,1890568220854,1896566220854,e siccome è un uomo molto intelligente acquisisce tutte le informazioni che gli servono quindi quando lui è arrivato a Cracovia,-0.413,-0.1656,0.572,0.112,9.881,0.0539,0.0,dwelling,45.9517632,8.925848,0.0,0.467,2,contextual,0.9,6.0,230.3,49.6,227.8,0.824,0.00603,0.00265,0.0,0.6527,0.6412,0.6061,it,2,contextual,0.9,Adds character trait and sets up next part of story.
285,1437.53,1439.64,1897028220854,1899144220854,È l'architetto di Loreto.,-0.3966,-0.1485,0.471,0.1534,9.877,0.2043,0.0,dwelling,45.9517632,8.925849,0.0,0.095,1,concrete,0.9,2.11,172.5,19.1,68.6,0.636,0.00395,0.00117,0.0,0.3936,0.4637,0.3642,it,1,concrete,0.9,Names a key figure for the core subject.
286,1440.03,1440.2,1899530220854,1899699220854,Grazie.,0.1513,-0.0122,1.111,0.0028,10.052,0.1262,0.0,dwelling,45.9517632,8.925849,0.0,0.0,3,aside,1.0,0.17,,,,0.0,0.00291,0.0004,0.0,,,,it,3,aside,1.0,"Social utterance, filler."
287,1440.32,1442.08,1899817220854,1901581220854,costruisce un'architettura straordinaria quasi identica alla casa di Loreto,-0.484,-0.1617,1.032,0.2342,9.866,0.1281,0.0,dwelling,45.9517632,8.925849,0.0,0.833,1,concrete,1.0,1.76,248.8,33.5,133.5,0.643,0.00648,0.00276,0.0,0.4947,0.4931,0.3802,it,1,concrete,1.0,Describes core subject's creation.
288,1448.72,1454.51,1908217220854,1914009220854,e contribuisce in una maniera epocale a diffondere questa tipologia.,-0.374,-0.2482,0.404,0.0351,9.888,0.0756,0.0,dwelling,45.9517632,8.925849,0.0,0.379,2,contextual,0.9,5.79,221.4,37.7,126.8,0.735,0.00579,0.00261,0.0,0.5156,0.5504,0.5073,it,2,contextual,0.9,Generalization about subject's impact and spread.
289,1455.15,1456.13,1914650220854,1915632220854,quindi grazie alla falsificazione di un impostore,-0.3773,-0.2311,0.379,0.0284,9.88,0.046,0.0,dwelling,45.9517632,8.9258499,0.0,0.4,1,concrete,0.9,0.98,256.5,51.8,167.4,0.871,0.00628,0.00233,0.0,0.5101,0.5102,0.5571,it,1,concrete,0.9,Specific historical fact for the subject.
290,1460.98,1463.87,1920482220854,1923372220854,"che però era brillante e intelligente, che ha fatto una carriera incredibile.",-0.2392,-0.2014,0.352,0.151,9.94,0.5137,0.0,scanning,45.9517632,8.9258499,0.0,0.429,2,contextual,0.9,2.89,252.9,50.1,190.9,1.0,0.0081,0.00406,0.011,0.8364,0.7769,0.7119,it,2,contextual,0.9,Background details on a key person.
291,1464.31,1468.04,1923813220854,1927542220854,"si sposa, ha numerosi figli, apre le scuole di architettura, non mi ricordo.",-0.3343,-0.2494,0.377,0.0382,9.885,0.1156,0.424,dwelling,45.9517593,8.9258518,0.0,0.135,3,aside,0.9,3.73,243.3,30.2,133.2,0.949,0.01249,0.0128,0.205,0.702,0.6479,0.6547,it,3,aside,0.9,Contains explicit self-correction and procedural talk.
292,1470.03,1470.81,1929530220854,1930311220854,"perché ero a ricordarlo, lo metteremo.",-0.3086,-0.2657,0.367,0.0212,9.885,0.0288,0.147,dwelling,45.951767,8.9258537,0.0,0.0,3,aside,1.0,0.78,247.4,47.9,151.2,0.84,0.00719,0.00225,0.0,0.7535,0.6412,0.6443,it,3,aside,1.0,"Procedural, internal thought."
293,1470.85,1472.15,1930351220854,1931652220854,Lui contribuisce a far sì che questa casa senza fondamenta,-0.3556,-0.2883,0.374,0.0195,9.886,0.0758,0.0,dwelling,45.9517632,8.9258537,0.0,0.077,1,concrete,1.0,1.3,203.3,18.9,57.8,0.902,0.00677,0.00292,0.0,0.6367,0.6277,0.4581,it,1,concrete,1.0,Describes a person's role for the subject.
294,1476.58,1479.53,1936077220854,1939027220854,"i principi della casa senza fondamento, della casa degli angeli, arrivi in altri posti del mondo.",-0.3696,-0.2654,0.387,0.0752,9.89,0.0912,0.424,dwelling,45.9517555,8.9258442,0.0,0.567,1,concrete,1.0,2.95,225.3,35.8,154.4,0.957,0.00668,0.0031,0.032,0.6658,0.646,0.5169,it,1,concrete,1.0,Describes core subject's spread globally.
295,1483.1,1488.34,1942598220854,1947839220854,"Anche questa è figlia in diretta di questa storia, perché se no la casa di Loreto...",-0.2502,-0.2262,0.553,0.1717,9.908,0.6289,0.22,scanning,45.9517632,8.9258394,0.192,0.538,1,concrete,1.0,5.24,198.4,29.1,133.2,0.768,0.0045,0.00172,0.0,0.4914,0.5259,0.5643,it,1,concrete,1.0,Links current observation to the core story.
